booking_id,is_group_booking,group_name,user_id,hotel_reservation_id,hotel_id,hotel_price,car_reservation_id,car_id,car_price,flight_reservation_id,flight_id,flight_price
405992,True,"Jackson, Bennett and Perry",50,2288486,657726,8125,46956,712412361,9590,654422,461948,5495
173672,False,Ward-Johnson,92,5844238,546597,4902,780359,712974011,9890,556010,833521,7335
509457,True,"Young, Wyatt and Bishop",71,8808987,571285,5767,52700,609703858,8290,360338,212478,5126
618757,False,Adams Ltd,130,5829415,220166,3008,702990,732069251,7475,271348,555464,7170
766955,False,Salas-Clark,65,6107769,402200,3572,518752,735429856,2490,778346,902266,2798
595201,True,Martinez Ltd,21,6754830,848835,9886,974959,714347396,9875,987139,124195,243
909918,True,"Gray, Hopkins and Barrera",15,5838432,816246,5465,935771,714360571,6041,743122,389226,6865
885304,False,"Goodman, Jackson and Smith",115,3857738,133304,9987,358837,714480966,829,504869,90974,1428
328677,False,Branch-Acevedo,115,6057404,418465,3230,30700,742557806,491,863441,75279,2551
940170,True,Shaw Ltd,134,2954838,988623,2260,61954,723757686,5622,78043,427060,2871
716306,True,Dean-Garner,3,1424772,389034,9319,522699,733269366,296,921505,776334,8192
47304,False,Mills and Sons,116,6552267,555122,4845,868077,737328171,4773,882126,628916,5702
262709,True,Walton and Sons,120,1343440,261492,9517,496539,742018711,2498,455892,951549,5739
160046,False,Reyes-Juarez,52,5484850,647649,1298,167540,713854811,77,885550,311299,9268
153529,False,Wagner Ltd,115,854822,342909,5012,924196,662781418,4110,722427,427329,3047
440460,False,"Conway, Sanchez and Thomas",29,2052336,293424,1519,974707,741307456,2797,289654,76747,7074
463899,True,Flores-Simpson,121,3240140,628121,2520,915909,564631203,546,182223,3498,2963
641644,True,Oconnor-Whitaker,8,602099,228300,1738,647319,743648826,3268,139023,278301,5401
467885,False,"Williams, Wood and Hill",29,6126862,81663,8820,765814,723745916,7633,839080,484783,9525
199896,False,Garcia Ltd,97,9658147,269651,4082,551853,699855201,6201,414650,472942,955
656156,False,Collins-Baker,74,2498617,63415,1916,376105,713963106,795,469116,336280,6800
587960,False,Donovan-Williams,28,8871202,555122,3683,530733,747287111,3383,136528,841128,6801
84625,False,Cisneros Group,6,8229005,885629,9564,847940,739817076,2110,873606,635101,3825
370377,True,Vaughn Ltd,124,3062701,87931,4926,41259,705812816,8419,387433,241691,4981
669244,True,Hartman-Skinner,48,7912414,874214,8768,614479,747468936,116,825275,102567,1698
361902,False,Rivera-Singleton,74,6023000,779683,55,358514,723754116,6212,331075,101559,5606
112702,True,Olson-Davis,109,8096034,808529,3556,521399,732356226,5411,701023,885529,8320
588016,True,Ramsey Group,12,636614,138137,4111,761790,733189761,4035,945660,434166,2052
650892,True,Rodriguez Inc,134,3857738,214669,7689,306834,731731161,9721,733796,242205,4076
596684,False,Morgan-Morgan,72,4850083,452748,6348,233707,744545041,6260,401481,833002,7661
999825,False,Rangel Group,12,403406,865828,2092,235284,731769836,8001,651376,164592,1396
766657,False,"Perez, Delacruz and Knapp",84,5343852,330683,7294,301342,627374038,6765,755521,466381,548
489947,False,Jackson LLC,16,9960887,226668,3143,979605,713866616,6694,762539,258643,7709
534658,False,Robinson LLC,102,5844238,187124,1820,671343,735195101,2829,999091,715550,4861
369059,True,Randolph PLC,54,5531408,41193,9022,50024,747285471,7155,819199,158082,695
180161,False,"Bowman, Hudson and Kramer",47,9695629,269651,5155,524176,723344431,505,662473,577152,5998
364021,False,Bryant LLC,70,8254019,58415,7953,195733,714371101,6559,426686,660624,4802
938113,True,"Jensen, Barnett and Williams",113,9091785,228300,5730,539295,736061796,8118,23008,230005,637
731141,True,"Ochoa, Turner and Smith",108,3600731,343182,6,207507,740248036,2825,672628,378585,9229
615119,False,Bell-Allen,112,2147761,421826,9670,739928,723752976,6271,162997,516548,2459
879264,True,"Castillo, Dyer and Pugh",14,853230,355230,1113,728020,734460381,2074,534111,53657,6371
871715,False,"Willis, Johnson and Nguyen",136,1422043,791544,9785,238708,702764421,9472,514882,702321,9494
944129,True,Harper Group,85,6057404,679284,6761,651879,723943766,9962,458013,501852,4577
111235,True,Frye Inc,21,9275888,133304,2767,138354,720494486,4098,548599,419836,8570
854755,True,Torres and Sons,76,3354216,137707,3293,973102,707588196,4478,777197,157753,642
834341,False,Oconnor-Oliver,23,9091785,274138,5188,403428,726253181,1688,470676,57454,7314
534744,False,Bradley Group,1,7775423,420026,6503,76563,719270611,310,625718,586646,2515
943364,True,Pierce-Bennett,67,2078790,180194,8499,540490,713919406,8941,31519,214856,8936
410148,False,Young-Casey,55,725766,319666,2478,946767,733250506,1604,545908,687655,1406
961753,False,Lam-Woods,57,2406542,382742,8807,357375,712354991,141,796010,189630,176
710747,False,Green-Ryan,27,9091785,988623,1007,49735,743350956,3824,783469,394587,1287
800067,True,Long-Mccarty,132,1150388,74347,5791,427296,723952886,2678,357407,45436,4259
378124,True,"Reid, King and Orr",126,7744758,297683,8034,757121,702764441,8144,758802,877437,6007
809284,True,"Shannon, Hayes and Park",19,2160599,638766,5387,76563,677982871,5775,563494,381728,9084
897917,False,Alvarez and Sons,14,355661,584005,6536,82439,593767643,8084,286123,571219,9656
374820,False,Bowman LLC,69,955104,981918,9877,306698,721437321,9699,815597,418380,4062
497982,False,"Blevins, Rollins and Herring",53,2406542,357585,7072,274446,723763806,7559,381406,852085,3161
436202,False,Thompson and Sons,132,3050287,384090,6184,434787,729969971,3658,676488,236209,2921
248538,True,Vaughn LLC,138,2751318,452748,1034,855353,713872541,9165,130803,978965,5144
777952,True,Walters-Sandoval,15,7378161,791092,6572,97350,742770941,199,561770,763914,9799
463661,True,Hines-Rodriguez,64,839034,402200,3938,641940,562998518,3616,412441,469473,4544
621540,True,Wilson LLC,100,6107769,491866,8749,223617,713963106,3126,15604,222683,2703
380186,False,Stanley-Sanchez,52,2406542,431729,4293,809349,627374038,6211,52243,458806,8719
504162,False,"Spencer, Lewis and Patel",51,8163004,319666,1078,714462,593767453,3319,586714,887026,1227
930009,False,"Hill, James and Parker",138,1665197,571285,3493,675314,691560946,5859,265474,79513,764
104718,False,Anderson and Sons,73,4284621,549006,5742,420655,678755251,8137,627802,687466,1188
506636,False,Clayton-Martin,66,4172174,491866,7342,849378,721437336,863,234399,327409,181
372146,False,Smith Ltd,128,788848,808529,8726,562953,506235921,9837,881698,369034,6810
229860,False,Perez PLC,101,4646649,851245,1572,888210,433426598,3114,174330,770360,4175
706058,True,"Robinson, Jackson and Jones",37,9278626,787734,3892,206239,665443641,6422,966181,93472,1536
807613,False,"Crawford, Morgan and Sosa",132,4776180,899876,7383,827600,690368831,1385,942285,26446,2358
812176,True,Mcconnell and Sons,19,1343440,252982,9189,514091,738669556,3356,599928,517164,7460
585359,True,"Thomas, Ryan and Mason",86,7542191,447789,815,392965,661790023,6841,222280,708874,680
946716,True,White-Sanchez,108,1099340,431678,5857,203201,745229186,5100,449891,114951,2737
707745,True,Johnson-Fernandez,77,5312543,576520,9456,70950,639805813,37,908221,665169,7669
263251,False,Todd-Torres,108,6023000,486087,1003,951216,695617211,3842,800157,172381,1051
197909,True,Stewart-Lowe,137,5343852,248821,8589,231275,718875891,3001,770055,115984,1030
794285,False,Garcia Inc,62,8461542,233907,552,389447,662780848,4412,365642,658324,4630
697754,False,"Jones, Thompson and Figueroa",32,853230,402200,5657,888210,692403571,9050,132903,852420,45
806991,True,Kemp-Swanson,63,3504543,248821,861,575040,609701118,5674,195827,826926,286
614707,True,Brewer-Rodriguez,125,3244290,988834,231,760640,662338203,4068,309902,638767,4038
220055,True,"Berg, Russo and Roberson",59,9274054,327807,9002,7171,735962936,8887,625958,596105,5294
452423,False,Malone-Barker,18,6754830,757337,5229,93538,731885101,6785,804675,544603,3796
793831,True,Brown Ltd,50,2078790,571285,5615,782499,691357771,2571,830782,34509,5101
705772,True,Kelly-Nash,126,4213721,138137,8776,79253,733120061,5121,525987,959676,7692
2191,False,Murray LLC,86,9886498,799308,3207,391667,713972206,7300,979182,194329,4139
266601,True,Hernandez PLC,81,8683392,490040,5577,775863,627336168,796,53820,921481,6025
445675,True,"Hawkins, Smith and Smith",93,2991391,741037,6221,584612,562998448,1922,532256,711369,8459
956470,False,Sanchez-Meyer,20,9960887,80516,4576,691557,564702123,3216,925124,524452,995
404462,False,"Rich, Kirk and Salazar",132,7542191,449830,936,333937,726267611,7826,614489,608914,8179
756245,False,Gomez PLC,127,8556751,848167,3677,414242,643001388,7255,556516,30247,966
190696,False,Bond Ltd,5,2147761,137707,9089,745325,690368831,6163,796965,59378,9147
749560,True,"Jackson, Davis and Acosta",73,9960887,950860,1950,296155,742018451,9401,786977,253143,1518
92117,False,Cooper-Burns,85,1358551,555122,2293,392913,743074466,6423,197220,400111,3181
550963,False,Johnson Ltd,23,6782617,975934,4140,439329,680021471,799,49622,31524,6033
704758,True,Steele-Gardner,60,5177947,508649,1150,384230,678743316,5977,441379,178800,324
873254,False,Wallace-Peterson,118,2393326,685745,9036,232206,736062176,3732,175599,476307,7238
685801,True,Gutierrez-Henderson,118,5829415,567217,8521,163423,733185531,8896,92460,590650,7016
222830,False,Thompson-Mendoza,54,5656300,950860,5343,346314,686732976,4270,13101,464291,4435
667039,False,Mcbride-Anderson,126,9159160,92128,6328,873623,735432591,3337,649603,132689,70
346854,False,King-Shaw,30,6782617,708858,9512,810004,739391166,4779,546420,31573,173
519599,False,"Stewart, Scott and Carter",35,6248650,988834,4159,344399,743074486,5882,564785,667752,1930
289389,False,Murphy-Berry,32,3457864,22346,8332,971652,733201131,6244,241865,978495,8355
66406,False,Reese PLC,93,8683392,959232,1137,982413,714479076,6629,96814,255227,1573
369288,False,Schmitt-Rice,48,4363816,584005,4839,449980,733223726,2992,501321,368295,3528
765486,True,Hale-Rivas,100,9658903,928974,7324,294659,564700538,4705,385687,576857,8752
339814,False,Lang LLC,135,4646649,133304,4714,679862,723938811,595,484162,45353,7985
73570,False,Allen Inc,102,9658903,777633,3455,899643,671798566,2439,304230,497097,4664
751486,False,Acosta LLC,75,5308135,688138,7862,739285,719220406,7688,965028,844912,3410
514218,True,"Dominguez, Mendoza and Dean",121,725766,327807,6745,391667,714360871,6549,985153,403642,5494
391926,True,Martin-Barrett,17,8683392,376743,4960,354105,736379621,314,356057,136580,6265
660054,True,Norman Group,81,2483281,576520,4789,465407,691529446,8236,704850,732192,9352
226341,True,"West, Johnson and Morales",137,4213721,601298,3517,407349,714532326,6895,155741,868088,1258
671118,True,"Reyes, Smith and White",117,102446,90528,4071,306698,714537016,9878,103299,308055,2152
47279,True,Campbell PLC,119,3244290,214669,2533,126648,733120061,6457,730440,226315,5174
856927,True,"Ortiz, Cobb and Lopez",6,1422043,63415,985,339962,745686606,9888,609280,425195,3187
267318,True,"White, Rojas and Harris",90,5776548,95189,5180,984763,719270486,7644,168124,23223,1382
8154,False,"Richardson, Mitchell and Moore",90,7744758,357472,9121,633213,712509841,9137,33074,898632,8
140933,False,"Deleon, Gonzalez and Harmon",42,7258321,621109,4364,971437,713919406,2930,928146,775635,9263
3697,True,Spencer PLC,88,8254019,274138,5188,716887,614822421,7395,740839,402008,7024
257095,True,"Brown, Jackson and Bryant",82,5776548,497517,4634,790537,709584726,9755,550574,440099,3944
130596,False,"Stevens, Guzman and Greer",57,5249153,918418,5730,937874,728604396,6079,55159,199486,2322
973700,False,Burns and Sons,84,794052,293424,3069,731710,700717048,2056,835507,624585,3763
984464,False,Jensen Group,73,2991391,269651,7739,147453,719270546,9420,20882,517254,4554
210081,True,Roberts-Mckinney,39,6107769,418509,1947,293147,735558931,5938,151479,842627,1719
710922,False,"Walker, Collins and Park",125,2991391,988834,6161,399954,723745916,7411,404209,198195,453
450549,False,"Stevens, Acosta and Brown",86,9756982,74347,4570,949081,703482531,6520,253735,467502,392
295146,True,Martinez-Rios,113,955104,647649,3877,260317,740248036,9888,313008,28512,570
617510,False,"Carroll, Benson and Mendez",96,6848274,498113,8438,236032,723747331,4084,769741,6950,753
595974,True,Bolton PLC,108,1343440,638766,9679,888210,373607333,1634,222709,346675,3508
239685,True,Harris-Holland,104,9898731,355230,2453,507275,714480666,7603,977634,142777,1725
394189,True,Donovan-Wright,78,6107769,697412,870,667027,733218366,193,185567,942001,4101
501243,True,Richard Group,127,4131695,903851,3693,765211,744194931,2211,496928,259181,8677
546190,True,"Brown, Rich and Gill",71,2844195,865828,1356,802314,691556501,5812,762372,7430,4159
622959,True,"Yates, Woods and Taylor",16,2483281,689132,5489,146223,719270481,6838,745479,592444,4495
40724,True,"Bender, Espinoza and Jones",126,4933519,420026,9929,76445,734757501,5392,904017,462679,1868
670063,True,"Grant, Phillips and Perez",76,3990405,697412,5913,757121,727379796,4096,106348,11044,200
719314,False,"Jones, David and Howe",73,3646995,957451,4064,585882,735735121,161,103029,488418,349
583613,False,Thompson Group,85,2498617,576520,5754,506480,607005053,269,362903,579212,2787
253392,False,"Jackson, Gonzales and Stewart",23,5776548,460938,7363,831479,732088666,2675,118022,199460,100
879624,True,Morgan-Lewis,50,8683392,536161,8050,516903,714522371,6785,370806,356775,7075
204228,True,Griffin and Sons,37,2911879,638766,192,974707,726253181,6693,648798,451710,9655
741073,True,Foster-Wallace,15,3331274,478474,5244,178221,744147001,7540,197602,989343,180
870682,True,"King, Hicks and Huffman",95,8589949,575185,4896,197947,735429871,5958,332445,45477,258
471303,False,"Jones, Kim and Cooper",117,355661,940013,9236,657935,719270591,7973,758995,130540,23
155888,True,Franklin Ltd,65,5059256,58415,6282,937874,740248036,6097,953561,777098,8388
880709,False,Hill-Nguyen,108,5844894,819372,5229,866684,744693641,7828,683639,58897,5452
511794,True,Phillips-Lyons,67,1424772,431729,4872,399860,732404706,9360,411005,830862,8535
469160,False,"Cortez, Blackburn and Hull",69,8774932,770401,7406,966599,747524641,5541,912226,184,139
97719,False,"Vasquez, Leonard and Kelley",78,102446,791092,5151,967087,564630873,6017,424414,796922,2797
641805,True,Jenkins Ltd,25,5776548,55622,3796,856904,744148786,7710,871457,949052,6678
132676,True,Brown-Nunez,13,7258321,330683,1390,33497,714004931,259,795538,980184,3213
56265,True,Sellers-Fuentes,128,3990405,819372,7374,616171,720494511,9776,94916,628235,6933
508018,False,"Sandoval, Owens and Jimenez",25,5531408,402200,6036,94998,718689401,967,770153,34090,9699
743905,True,"Mann, Weaver and Goodman",66,6754830,39175,960,945449,730225341,1894,226077,757628,2179
365729,True,"Mora, Nelson and Johnson",103,7378161,330683,9396,923884,739428971,7546,708248,734565,5484
456489,True,"Cantrell, Fuller and Perry",100,1424772,988623,5328,675721,672569351,8706,369316,992249,7563
687650,True,Woodward Ltd,98,853230,916541,2130,29444,712381201,2206,469463,690044,2362
960020,True,"Rojas, Garcia and Mullen",76,2969009,620198,9321,90180,593748663,7578,108361,24833,7561
483073,True,Johnson-Johnson,28,7378161,479818,397,1996,747311951,6206,90714,295498,7567
128918,True,Yu LLC,121,6782617,34177,7152,535752,714532116,8981,533934,5453,2028
685736,True,"Richard, Bender and Potter",16,6796158,657726,3177,537673,702040963,1908,230182,710277,773
479972,True,Cox PLC,102,1343440,462816,3481,972722,624192091,6890,725558,319923,2434
97063,False,Torres-Kirby,79,9403824,790481,7051,755090,744148691,5751,566058,968587,3209
511041,True,"Kennedy, Nelson and Douglas",2,7912414,576520,1757,49482,718620521,9983,126097,558865,459
955760,False,Blanchard Inc,82,6796158,180194,2455,774142,672633616,8627,409401,584694,8682
845826,False,"Knox, Wong and Fowler",32,5312543,349381,45,885586,741091351,9722,196521,92305,3900
413551,True,Watson-Montoya,36,1751887,171729,8907,217135,656119741,3170,210826,968087,7083
765776,False,Gonzalez Ltd,129,9691774,508649,5592,819654,720494446,9260,621730,797370,8387
603433,False,Johnson-Cobb,120,1422043,447789,1508,491933,733237106,14,541861,337945,2243
125660,True,Waller PLC,134,9886498,715401,5578,69504,649471583,3272,909657,323434,2670
371490,True,"Walker, Vega and Davis",98,9247668,452038,2357,849715,670201696,9461,116034,354316,8029
326308,True,"Willis, Benson and Nelson",95,2935587,903851,5131,763791,718760946,8271,761607,927241,5091
805171,False,Myers-Chase,109,3233668,757337,9887,942749,713875071,7521,476437,168784,8830
4682,True,"Lang, Dennis and Parker",31,9960887,293424,1876,147746,733179531,465,770843,800232,2703
104995,True,Myers-Hoover,79,2052336,796328,7870,587478,667452581,1707,481221,54102,9994
940464,False,Ali Ltd,16,3990405,651218,9823,805485,687522771,5643,995556,129077,1854
14759,False,"Rodriguez, Wilson and Smith",70,5844238,478474,8849,62116,722110516,8217,782094,287093,5707
175285,False,"Johnson, Bowen and Castillo",35,9960887,151823,9441,418491,695262881,5588,541796,419233,8520
714330,False,Smith Ltd,37,6552267,384090,5138,233944,735067336,1856,843328,616060,5389
774184,False,"Moore, Tran and Koch",55,8774932,261492,5034,694228,723773426,321,614947,208396,1582
413454,False,Sanchez-Garcia,77,2054102,699522,5773,134616,735429926,207,795949,708678,4226
535721,True,"Gallagher, Nelson and Hall",23,794052,555122,1728,115286,639805898,764,465796,980684,7742
774057,True,Barron-Shah,74,3233668,55622,2188,590789,740282241,9574,747638,16488,9125
87754,True,"Brown, Rhodes and Hall",130,853230,269651,7109,768774,714480891,2787,733392,170021,8719
895228,True,"Burton, Cox and Barnes",90,7912414,687114,2474,208950,729703116,1549,69164,861778,3224
295378,False,"Ochoa, Johnson and Cameron",91,8084270,486087,4967,702673,742775651,5598,426530,732013,2114
266394,False,"Mays, Rubio and Riggs",4,1469302,988834,9060,307161,732776556,6801,613882,698465,2850
971993,True,Hunt-Kelly,26,5838432,209067,6633,593983,722107851,6749,177903,160884,6749
102478,False,"Wong, Rodriguez and Olson",18,3872060,414466,743,617406,710126971,3189,110415,869464,9246
134624,True,"Tapia, Fox and Hall",61,6552267,187124,1692,992267,615358321,1188,196880,939523,2342
368437,True,"Harris, Brooks and Brooks",128,4646649,601758,4710,408784,731178666,8711,839885,471743,9990
448313,False,Flores Group,133,9275888,582920,1311,673325,737351191,986,471214,96241,4001
251501,False,Chavez LLC,22,3990405,41193,1917,914365,727516751,2360,853290,101003,9626
172534,False,"Newton, Smith and Perry",25,3244290,804426,5644,487727,748398376,8436,977740,196672,6344
587993,False,Figueroa and Sons,75,839034,22346,535,146075,714480666,9043,195167,417265,8274
489725,False,"Lewis, Freeman and Clark",64,9742487,621109,1695,665174,699340901,3674,206013,177524,7514
927638,False,Hale-Smith,122,839034,887967,635,435719,748398311,3492,289102,349821,4765
922089,False,"Ortega, White and Sanchez",22,2498617,874214,5212,938827,732394476,7642,691871,302261,1568
61419,False,"Browning, Anderson and Villarreal",121,9805637,74347,3156,250106,537142658,7244,415435,529605,320
612254,False,Frost-Wright,66,7489075,588308,2137,918164,693131531,3696,201528,513787,4261
28188,True,Fuller Ltd,87,8556751,588308,8138,503357,720817341,9845,937866,93875,8519
255095,True,Patterson-Perry,52,9044544,25150,4357,908511,564700548,7841,202475,868015,1937
349670,True,"Ayala, Flowers and Shannon",86,854822,922378,2478,281845,678755286,7200,833216,217724,1316
567097,False,Sharp-Williams,96,3331274,781839,1226,483858,627374093,8496,812790,839207,3447
604864,False,Bullock-Carter,138,4186260,848167,4123,751074,564047793,1224,747261,44986,376
101443,True,Cook-Peters,102,1728665,638766,7655,479963,635986143,5191,155601,223883,854
838036,False,Nelson Group,98,9247668,651218,2547,129254,635478308,3787,500769,505994,4894
797281,True,"Cannon, Smith and Stevens",115,8808987,336855,2805,229227,713947366,3638,35639,734676,5340
172643,False,"Bryant, Hartman and Marshall",25,3457864,343182,6266,895873,748398301,437,833852,591726,1424
551198,True,"Williams, Franklin and Chung",29,1150388,808529,6868,938827,729233751,9466,76852,800030,4548
883072,False,Ross-Gonzales,39,6848274,689132,9707,138428,433426593,4090,539550,925055,6481
274636,True,"Brown, White and Mcguire",79,6057404,708858,9538,80571,729175906,6637,428465,151069,9396
383388,False,Walton and Sons,41,4157885,887967,4898,902882,433430113,3805,930345,704397,7408
293044,True,Calderon PLC,62,9886498,957451,4024,803601,673977421,5739,173663,985857,1685
911952,False,Rivera PLC,93,636614,931215,3201,269216,609701178,8621,273396,318196,2796
437573,True,West-Swanson,132,8059405,343182,3315,765814,506235881,2770,854878,253301,5948
603908,True,"Wise, Hughes and King",16,3050287,627159,4396,538161,713892426,8179,143910,479169,392
387871,False,"Sandoval, Young and Freeman",40,839034,277179,5109,217960,734460346,132,600428,204523,9060
507773,True,"Duarte, Mahoney and Jenkins",75,6007039,584005,2585,652179,695617161,2684,659363,910533,6789
280145,True,Mcintosh-Logan,132,6023000,899876,3403,587508,743637631,4551,862022,420845,4177
502230,False,Johnson and Sons,109,6023000,536161,3574,303699,691556531,7132,707193,677580,1572
35689,True,Watts PLC,64,5776548,685745,8152,148605,710750591,4103,184288,415516,1522
154984,False,"Hendrix, Hanson and Huff",82,5343852,508649,6185,283235,741267996,6942,173142,110000,2751
872564,True,"Miller, Moss and Perez",41,7082149,37825,9326,915794,709104686,5095,35259,818822,3740
72541,True,Cox-Hoffman,51,5547395,779683,925,886901,713921726,7613,986494,755047,2034
595732,True,Warner-Thompson,130,2483281,874214,5077,65551,721979711,6640,585131,156417,6037
382834,True,"Williams, Johnson and Larson",69,9580682,172197,9796,954382,718711541,6402,279226,988718,8780
258933,True,"Gonzalez, Soto and Boyle",23,7082149,22346,7094,764480,732063716,6018,607373,760227,8780
320709,False,"Russell, Harper and Harris",105,839034,142722,9914,665642,640468188,1525,482306,935427,3100
418556,False,"Gibbs, Conway and Ramirez",10,9091785,951435,5038,720865,652785531,1800,845593,225667,4144
682663,False,"Morris, Mccoy and Kline",104,5776548,766069,8605,914944,748398336,3536,183235,533799,8484
760420,True,"Joseph, Kaiser and Barnett",61,1792631,711739,5467,343842,714370036,963,840589,992905,3829
494952,False,Mccarthy and Sons,7,9805637,546597,2489,57464,732105546,6964,85746,410403,4651
587923,True,Ramirez LLC,67,3132131,697412,9485,832283,714360871,4079,87490,880701,4188
150906,False,"Rangel, Harris and Nguyen",47,8084270,508649,9609,491705,702112698,207,375544,406975,5561
450477,False,Campbell PLC,28,2935587,336855,1531,203863,735953726,4189,294550,914925,609
617678,True,"Savage, Patel and Palmer",31,636614,277179,7890,947928,701866513,3962,567800,328655,4305
240718,True,"Williams, Gordon and Davis",125,4847234,816246,4774,172181,735195091,4654,94923,322997,7574
616975,True,Sawyer PLC,10,6936272,47087,1391,201220,722183546,3213,273016,735177,2359
4997,True,Lee-Barr,119,1912875,779683,7532,501051,700717048,9822,947598,366548,4685
441844,False,Franklin-Knight,20,9805637,612018,1279,692125,719270601,5540,850359,821707,742
751634,False,Reese-Moody,103,6797816,486087,5070,966133,642849088,8738,120472,291845,9301
197362,False,Ali-Massey,109,4933519,894958,4365,250695,643038613,2799,474548,853608,6726
2790,False,Logan Ltd,44,8163004,926946,7330,994049,747650821,5896,121385,811968,6968
550189,False,"Navarro, Cunningham and Stevens",105,3747849,336855,5761,333580,722232976,9977,6997,720891,2157
729368,False,Kaiser-Wilson,1,9271684,655981,8919,775095,721539611,4958,563430,60727,1415
970549,False,Bridges Group,107,788848,576520,3982,980372,710750631,5848,918940,950575,2857
117452,False,Patel Inc,59,9691774,21672,4817,791987,741041991,4327,990807,347645,5848
188224,True,Lee and Sons,55,602099,611110,1474,94998,564700518,7851,523175,592138,84
258197,False,Palmer LLC,136,2685456,728517,6733,829301,691529431,6322,76321,41918,811
519135,True,Smith-Wilson,43,9159160,421826,5213,479963,720815761,7313,77591,624161,3857
204989,True,Green-Huang,7,6782617,655981,8395,130085,670680431,7604,372990,478204,4473
67558,True,"King, Mason and Burton",101,9086730,460938,3855,126890,649547183,5790,372709,850412,1580
23369,False,Wade-Rivera,116,9159160,74347,3956,376105,729788856,9510,36548,369981,3837
526984,False,Petersen-Holmes,82,6754830,904925,607,41259,733201761,3245,490327,590646,4215
286588,False,"Molina, Welch and Parker",24,4776180,149881,8504,401571,607005028,1650,858446,555611,6912
781490,False,"Moyer, Black and Gonzales",101,718824,47087,917,7772,731178666,7035,383104,390436,9430
368464,False,"Ayala, Banks and Stark",133,4363816,541476,4095,987782,713981516,1006,504646,900262,1214
781834,False,Hurst-Carter,55,3244290,679284,7207,637471,627336168,1442,655184,243393,2621
754805,False,"Barnes, Williams and Dyer",79,853230,349381,9002,539295,733185561,1156,993798,66383,6743
346015,True,Ford-Holloway,57,3504543,332272,5931,749408,729827536,6950,376408,880990,7165
985857,True,Kennedy LLC,114,725766,687114,4435,176698,714481611,4703,563772,219928,8273
303854,False,Mcpherson-Morgan,15,2916190,417287,6828,911507,732371316,9631,433823,63867,1110
848064,False,"Hines, Duarte and Mcintosh",38,9275888,601298,5060,268727,723771566,8171,657847,90196,9767
111390,True,Klein Group,17,4009167,478474,4534,928576,748033501,3998,740248,247,1834
150622,False,"Lee, Sanchez and Gonzalez",135,5249153,318344,2838,664207,733196331,998,889526,836385,3118
174262,False,Alexander-Pierce,61,179260,622464,8314,613239,723944526,2795,688056,9483,9529
748726,False,Howard-Clark,48,3990405,63415,2707,508863,692347801,7652,375070,567131,1071
930865,False,Campbell-Williams,64,8556751,47087,6886,746254,747468451,4092,752957,965529,9498
679822,True,"Hansen, Rich and Sullivan",97,5547395,43739,8818,485572,716205531,365,515144,747923,929
945580,False,Clark LLC,105,7775423,51470,425,622084,748428081,7854,754850,613961,5702
575856,False,Bush PLC,48,9086730,418465,6858,453124,638110528,6446,643771,622576,6496
654077,False,Miller-Henry,77,4646649,796328,1601,22075,733255986,29,187913,68302,1832
386288,False,Bush-Roman,26,794052,256413,6602,582929,712974066,7248,172039,260227,4152
14661,True,"Rivers, Walker and Barnett",120,8683392,555122,2717,636899,719214371,4895,812416,726527,2044
294287,True,Hamilton PLC,133,36025,58415,926,348960,309905751,9834,905707,763920,3532
869053,False,"Acevedo, Lee and Smith",118,9146386,612018,1148,434709,487225198,2585,842982,590045,7708
631177,False,Wells-Woods,104,9633524,47087,3700,821070,634308113,8512,88142,686367,4124
72899,False,Foster-Johnson,9,4649860,916134,5900,66456,729792521,1491,894212,691357,5733
282722,False,Mendez-Owens,68,4213721,332272,9877,657110,692403586,9247,420780,551315,6773
762116,True,"Johnson, Mcdonald and Owens",16,4363816,482108,3982,137783,640468183,5854,356799,665128,7482
764885,True,Allen Inc,60,7578115,916541,4817,679862,720494476,4418,932304,573410,752
433653,True,Grant-Smith,77,7489075,22346,8796,879518,723937671,7200,251696,103614,5048
963200,True,Cabrera Ltd,19,2052336,321483,2239,478190,729671386,1875,354941,799539,7782
802145,False,Lopez-Hernandez,4,3264692,158355,2833,567256,720278471,8751,20096,427765,7648
401124,False,Villanueva PLC,91,9898731,657726,2298,853877,733185531,948,21049,938716,8300
556067,True,"Velazquez, Cox and Smith",53,3646995,452748,481,458884,699298791,9483,266104,308243,4324
537115,False,Hatfield-Jones,119,6268464,214669,7263,404979,657783083,2816,40050,709219,1777
767328,False,Nunez Inc,134,4847234,584005,1610,795378,713993376,8394,44859,894018,5258
846953,True,"Hartman, Lewis and Rodriguez",80,5531408,555122,692,683567,741076471,6042,409401,732360,529
145694,True,"Thomas, Mcmillan and Foster",90,602099,838923,3173,484897,713859561,6206,328007,641952,8787
837266,True,"Cooley, Short and Smith",127,4172174,808529,6114,540111,732069431,7089,710332,560278,8277
896865,False,Smith-Alexander,77,8774932,163305,8748,879103,506235851,7256,444570,850589,4723
284973,False,Buchanan-Walters,6,3600731,655981,3264,858479,631897753,4800,939884,808616,4863
454194,False,Pearson Ltd,55,6007039,436776,9401,398591,714479256,9080,129395,264640,4025
398579,False,Sheppard-Cruz,52,8864869,766069,3740,240113,672633606,5684,691874,941309,9294
311109,False,Coleman-Prince,82,8683392,55622,7711,908694,733219686,7250,734695,160026,4432
251237,False,"Green, Flores and Garcia",106,68459,593134,3595,583732,664146421,6379,67720,822068,1141
