reservation_id,user_id,car_id,supplier_id,city,rental_length,start_date,start_time,return_date,return_time,deposit_price,drive_away_price,price,currency,rundate
782499,134,564047743,515,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,188.9,188.9,188.9,EUR,2023/7/23 5:05
118516,137,686704881,516,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,290.98,290.98,290.98,EUR,2023/7/23 5:05
52770,102,686703261,517,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,273.99,273.99,273.99,EUR,2023/7/23 5:05
917839,28,747468451,518,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,273.9,273.9,273.9,EUR,2023/7/23 5:05
97280,115,747478561,519,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,275.89,275.89,275.89,EUR,2023/7/23 5:05
344245,51,747493826,520,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,293.91,293.91,293.91,EUR,2023/7/23 5:05
93894,25,564047793,521,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,277.69,277.69,277.69,EUR,2023/7/23 5:05
622084,94,747463196,522,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,283.95,283.95,283.95,EUR,2023/7/23 5:05
30968,16,747473506,523,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,282.9,282.9,282.9,EUR,2023/7/23 5:05
683184,113,593748613,524,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,199.43,199.43,199.43,EUR,2023/7/23 5:05
957534,90,703481976,525,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,358.96,358.96,358.96,EUR,2023/7/23 5:05
217135,68,670546171,526,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,207.35,207.35,207.35,EUR,2023/7/23 5:05
901244,93,686711361,527,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,265.99,265.99,265.99,EUR,2023/7/23 5:05
584021,58,686708121,528,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,307.96,307.96,307.96,EUR,2023/7/23 5:05
548677,8,743211071,529,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,310.96,310.96,310.96,EUR,2023/7/23 5:05
916886,116,686712981,530,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,395.97,395.97,395.97,EUR,2023/7/23 5:05
113968,66,747524156,531,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,268.9,268.9,268.9,EUR,2023/7/23 5:05
923884,105,686761581,532,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,750.96,750.96,750.96,EUR,2023/7/23 5:05
186751,80,593748683,533,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,363.22,363.22,363.22,EUR,2023/7/23 5:05
860412,95,704156031,534,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,405.97,405.97,405.97,EUR,2023/7/23 5:05
503542,132,676914011,535,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,398.51,398.51,398.51,EUR,2023/7/23 5:05
338130,24,747576436,536,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,365.01,365.01,365.01,EUR,2023/7/23 5:05
493497,66,747544376,537,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,460.93,460.93,460.93,EUR,2023/7/23 5:05
552673,32,666355066,538,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,406.5,406.5,406.5,EUR,2023/7/23 5:05
908511,122,706372811,539,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,264.36,264.36,264.36,EUR,2023/7/23 5:05
327671,126,710750611,540,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,252.2,253.86,252.2,EUR,2023/7/23 5:05
784307,135,564047808,541,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,240.28,240.28,240.28,EUR,2023/7/23 5:05
567925,78,710750616,542,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,264.3,265.96,264.3,EUR,2023/7/23 5:05
992007,111,747650336,543,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,261.86,261.86,261.86,EUR,2023/7/23 5:05
350966,111,747614951,544,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,441.73,441.73,441.73,EUR,2023/7/23 5:05
784339,20,676866941,545,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,292.2,292.2,292.2,EUR,2023/7/23 5:05
254162,82,593748663,546,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,282.16,282.16,282.16,EUR,2023/7/23 5:05
825391,66,747488771,547,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,344.59,344.59,344.59,EUR,2023/7/23 5:05
971652,106,747483716,548,Frankfurt,2,2023/7/25,10:00,2023/7/27,10:00,354.63,354.63,354.63,EUR,2023/7/23 5:05
847940,27,687522791,549,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,40.25,40.25,40.25,EUR,2023/7/23 5:05
212967,4,670680431,550,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,43.23,43.23,43.23,EUR,2023/7/23 5:05
509285,10,678743816,551,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,57.52,57.52,57.52,EUR,2023/7/23 5:05
99873,116,678743316,552,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,55.65,55.65,55.65,EUR,2023/7/23 5:05
372298,134,643043108,553,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,57.99,57.99,57.99,EUR,2023/7/23 5:05
858479,43,735429891,554,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,57.99,57.99,57.99,EUR,2023/7/23 5:05
937545,89,735594896,555,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,57.14,57.14,57.14,EUR,2023/7/23 5:05
416453,130,735429871,556,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
847720,7,643043123,557,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
887788,110,735429956,558,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
602535,125,733092081,559,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
940474,81,673251406,560,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,71.38,71.38,71.38,EUR,2023/7/23 5:05
29375,106,735431246,561,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,57.99,57.99,57.99,EUR,2023/7/23 5:05
404649,118,702247768,562,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,70.97,70.97,70.97,EUR,2023/7/23 5:05
657869,77,678759571,563,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,78.43,78.43,78.43,EUR,2023/7/23 5:05
620871,12,735431226,564,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
450998,20,735431311,565,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,61.71,61.71,61.71,EUR,2023/7/23 5:05
985308,72,678263201,566,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.67,92.67,92.67,EUR,2023/7/23 5:05
708178,106,735429856,567,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,73.48,73.48,73.48,EUR,2023/7/23 5:05
76168,76,643043073,568,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,73.48,73.48,73.48,EUR,2023/7/23 5:05
707812,104,740090371,569,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.92,77.92,77.92,EUR,2023/7/23 5:05
139258,103,739703121,570,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,59.06,59.06,59.06,EUR,2023/7/23 5:05
918921,95,735431211,571,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,73.48,73.48,73.48,EUR,2023/7/23 5:05
905253,126,678755286,572,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,74.33,74.33,74.33,EUR,2023/7/23 5:05
30813,40,721221676,573,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.71,85.71,85.71,EUR,2023/7/23 5:05
96610,122,744146761,574,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,58.73,58.73,58.73,EUR,2023/7/23 5:05
795166,14,744146891,575,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,58.73,58.73,58.73,EUR,2023/7/23 5:05
364755,120,672635381,576,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,60.42,60.42,60.42,EUR,2023/7/23 5:05
297554,77,744146776,577,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,64.42,64.42,64.42,EUR,2023/7/23 5:05
814207,54,744146706,578,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,71.99,71.99,71.99,EUR,2023/7/23 5:05
723557,97,672647871,579,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,78.43,78.43,78.43,EUR,2023/7/23 5:05
541286,72,733218366,580,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,81.7,81.7,81.7,EUR,2023/7/23 5:05
849941,113,678756511,581,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.79,77.79,77.79,EUR,2023/7/23 5:05
38454,86,733180161,582,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,79.87,79.87,79.87,EUR,2023/7/23 5:05
922635,58,721979846,583,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,73.07,73.07,73.07,EUR,2023/7/23 5:05
37191,120,733177761,584,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,82.27,82.27,82.27,EUR,2023/7/23 5:05
251472,106,735429866,585,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,80.83,80.83,80.83,EUR,2023/7/23 5:05
542755,48,643043078,586,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,80.83,80.83,80.83,EUR,2023/7/23 5:05
770083,85,739735071,587,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,80.67,80.67,80.67,EUR,2023/7/23 5:05
975868,88,735431221,588,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,80.83,80.83,80.83,EUR,2023/7/23 5:05
116009,125,639562058,589,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,70.02,70.02,70.02,EUR,2023/7/23 5:05
699994,87,739729366,590,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,82.52,82.52,82.52,EUR,2023/7/23 5:05
179747,97,733214346,591,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,84.14,84.14,84.14,EUR,2023/7/23 5:05
744088,82,502553448,592,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,68.32,68.32,68.32,EUR,2023/7/23 5:05
805199,73,672653876,593,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,86.01,86.01,86.01,EUR,2023/7/23 5:05
384805,113,673249636,594,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,83.01,83.01,83.01,EUR,2023/7/23 5:05
196898,105,702065263,595,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,80.88,80.88,80.88,EUR,2023/7/23 5:05
409652,88,735429476,596,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.13,77.13,77.13,EUR,2023/7/23 5:05
983913,31,735429881,597,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,105.08,105.08,105.08,EUR,2023/7/23 5:05
396791,80,643043088,598,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,105.08,105.08,105.08,EUR,2023/7/23 5:05
426462,126,702764381,599,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,76.71,76.71,76.71,EUR,2023/7/23 5:05
582398,93,672633616,600,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,70.01,70.01,70.01,EUR,2023/7/23 5:05
898531,92,740089261,601,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.31,91.31,91.31,EUR,2023/7/23 5:05
137783,107,735429471,602,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.42,85.42,85.42,EUR,2023/7/23 5:05
115576,88,687522641,603,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,65.19,65.19,65.19,EUR,2023/7/23 5:05
101136,79,733255986,604,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,103.8,103.8,103.8,EUR,2023/7/23 5:05
173570,101,733196361,605,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,103.8,103.8,103.8,EUR,2023/7/23 5:05
365388,66,702764371,606,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,84.97,84.97,84.97,EUR,2023/7/23 5:05
602925,1,744146841,607,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.82,92.82,92.82,EUR,2023/7/23 5:05
631042,126,639562023,608,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,87.38,87.38,87.38,EUR,2023/7/23 5:05
799174,136,735431236,609,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,105.08,105.08,105.08,EUR,2023/7/23 5:05
869562,125,744146716,610,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,79.56,79.56,79.56,EUR,2023/7/23 5:05
359333,73,735429861,611,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.53,88.53,88.53,EUR,2023/7/23 5:05
184175,74,713854811,612,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.75,88.75,88.75,EUR,2023/7/23 5:05
869345,104,739734371,613,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,89.63,89.63,89.63,EUR,2023/7/23 5:05
146223,27,713921726,614,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.78,90.78,90.78,EUR,2023/7/23 5:05
809321,133,739727181,615,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.69,91.69,91.69,EUR,2023/7/23 5:05
262432,36,713849176,616,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.41,91.41,91.41,EUR,2023/7/23 5:05
754925,120,643043113,617,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.53,88.53,88.53,EUR,2023/7/23 5:05
802314,88,733189761,618,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,79.63,79.63,79.63,EUR,2023/7/23 5:05
824150,78,739738571,619,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,79.87,79.87,79.87,EUR,2023/7/23 5:05
673685,48,702764441,620,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.48,93.48,93.48,EUR,2023/7/23 5:05
748677,4,739725566,621,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,81.7,81.7,81.7,EUR,2023/7/23 5:05
759110,106,733241146,622,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,81.33,81.33,81.33,EUR,2023/7/23 5:05
992803,74,735429456,623,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.93,93.93,93.93,EUR,2023/7/23 5:05
983696,42,733281446,624,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,108.98,108.98,108.98,EUR,2023/7/23 5:05
698492,59,733207161,625,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,108.98,108.98,108.98,EUR,2023/7/23 5:05
605509,88,722105221,626,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.13,77.13,77.13,EUR,2023/7/23 5:05
821631,68,672646111,627,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.97,91.97,91.97,EUR,2023/7/23 5:05
149422,32,673977456,628,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.42,85.42,85.42,EUR,2023/7/23 5:05
731938,108,713914766,629,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.49,93.49,93.49,EUR,2023/7/23 5:05
222989,109,735431216,630,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.53,88.53,88.53,EUR,2023/7/23 5:05
715305,32,731058211,631,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.14,85.14,85.14,EUR,2023/7/23 5:05
179221,53,639562073,632,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.14,85.14,85.14,EUR,2023/7/23 5:05
88044,29,723746066,633,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,95.14,95.14,95.14,EUR,2023/7/23 5:05
275201,107,678263161,634,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,86.6,86.6,86.6,EUR,2023/7/23 5:05
704581,64,733185561,635,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,83.88,83.88,83.88,EUR,2023/7/23 5:05
9707,108,732088891,636,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,70.87,70.87,70.87,EUR,2023/7/23 5:05
213352,80,723749041,637,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,95.99,95.99,95.99,EUR,2023/7/23 5:05
131224,60,733181961,638,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.72,101.72,101.72,EUR,2023/7/23 5:05
342756,6,733222386,639,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.72,101.72,101.72,EUR,2023/7/23 5:05
349677,27,735429926,640,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.83,101.83,101.83,EUR,2023/7/23 5:05
542715,3,715698931,641,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.83,101.83,101.83,EUR,2023/7/23 5:05
526710,18,735431291,642,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
371176,111,735429936,643,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
267617,52,716004226,644,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
454673,101,721978866,645,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.14,85.14,85.14,EUR,2023/7/23 5:05
779590,16,744146876,646,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,83.36,83.36,83.36,EUR,2023/7/23 5:05
449349,19,733230426,647,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.79,85.79,85.79,EUR,2023/7/23 5:05
216167,8,702764421,648,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,76.71,76.71,76.71,EUR,2023/7/23 5:05
836646,67,735431296,649,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
214726,15,735429941,650,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
986058,138,720698906,651,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
969608,117,672885391,652,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.93,93.93,93.93,EUR,2023/7/23 5:05
464168,58,735431281,653,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.83,101.83,101.83,EUR,2023/7/23 5:05
771633,107,713965436,654,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,115.33,115.33,115.33,EUR,2023/7/23 5:05
280087,104,713888956,655,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,115.33,115.33,115.33,EUR,2023/7/23 5:05
85791,135,723745916,656,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.48,91.48,91.48,EUR,2023/7/23 5:05
706634,134,735429451,657,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.1,77.1,77.1,EUR,2023/7/23 5:05
932081,31,723748471,658,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,91.98,91.98,91.98,EUR,2023/7/23 5:05
41625,29,744146831,659,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,100.41,100.41,100.41,EUR,2023/7/23 5:05
42828,77,502553453,660,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,85.5,85.5,85.5,EUR,2023/7/23 5:05
128880,20,739723381,661,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.78,90.78,90.78,EUR,2023/7/23 5:05
650389,128,739737871,662,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.75,88.75,88.75,EUR,2023/7/23 5:05
303291,44,713945046,663,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.36,90.36,90.36,EUR,2023/7/23 5:05
831479,14,713877646,664,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.47,88.47,88.47,EUR,2023/7/23 5:05
989393,124,672652116,665,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.17,101.17,101.17,EUR,2023/7/23 5:05
797398,47,732089596,666,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,72.93,72.93,72.93,EUR,2023/7/23 5:05
952522,29,713905756,667,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,121.09,121.09,121.09,EUR,2023/7/23 5:05
95615,74,713998046,668,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,121.09,121.09,121.09,EUR,2023/7/23 5:05
650403,49,733276086,669,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,106.92,106.92,106.92,EUR,2023/7/23 5:05
97021,55,733205361,670,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,106.92,106.92,106.92,EUR,2023/7/23 5:05
873602,47,733251966,671,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,105.86,105.86,105.86,EUR,2023/7/23 5:05
785429,118,733194561,672,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,105.86,105.86,105.86,EUR,2023/7/23 5:05
342518,85,702764451,673,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,118.68,118.68,118.68,EUR,2023/7/23 5:05
247163,76,672879171,674,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,77.1,77.1,77.1,EUR,2023/7/23 5:05
680405,112,687494931,675,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,82.38,82.38,82.38,EUR,2023/7/23 5:05
23339,24,733210161,676,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,108.98,108.98,108.98,EUR,2023/7/23 5:05
662579,2,733286806,677,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,108.98,108.98,108.98,EUR,2023/7/23 5:05
303693,13,735429461,678,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,119.28,119.28,119.28,EUR,2023/7/23 5:05
876345,77,729788871,679,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,136.62,136.62,136.62,EUR,2023/7/23 5:05
942621,61,733200561,680,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,79.57,79.57,79.57,EUR,2023/7/23 5:05
727220,121,721990106,681,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.41,101.41,101.41,EUR,2023/7/23 5:05
934563,64,649547328,682,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,101.74,101.74,101.74,EUR,2023/7/23 5:05
231916,31,733266706,683,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,81.1,81.1,81.1,EUR,2023/7/23 5:05
6382,46,655227066,684,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.95,92.95,92.95,EUR,2023/7/23 5:05
306095,60,744148626,685,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,104.19,104.19,104.19,EUR,2023/7/23 5:05
156126,69,713871471,686,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.2,93.2,93.2,EUR,2023/7/23 5:05
154683,138,735429901,687,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.95,92.95,92.95,EUR,2023/7/23 5:05
739285,124,672906216,688,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,106.85,106.85,106.85,EUR,2023/7/23 5:05
224783,17,723746366,689,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,86.36,86.36,86.36,EUR,2023/7/23 5:05
147453,134,744148706,690,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,116.77,116.77,116.77,EUR,2023/7/23 5:05
952586,129,744146711,691,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.82,92.82,92.82,EUR,2023/7/23 5:05
23634,80,744148616,692,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,97,97,97,EUR,2023/7/23 5:05
660018,29,744148676,693,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,89.82,89.82,89.82,EUR,2023/7/23 5:05
638493,4,723751891,694,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,86.99,86.99,86.99,EUR,2023/7/23 5:05
166538,125,694691746,695,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,102.38,102.38,102.38,EUR,2023/7/23 5:05
695126,9,672894571,696,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,119.28,119.28,119.28,EUR,2023/7/23 5:05
990566,19,745016386,697,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
979167,58,639562083,698,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
76445,99,723758731,699,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,110.98,110.98,110.98,EUR,2023/7/23 5:05
412960,71,433430113,700,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,1075.72,1075.72,1075.72,EUR,2023/7/23 5:05
914941,53,626547243,701,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,1165.57,1165.57,1165.57,EUR,2023/7/23 5:05
793533,50,723746666,702,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.41,90.41,90.41,EUR,2023/7/23 5:05
146964,98,745016391,703,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,340.79,340.79,340.79,EUR,2023/7/23 5:05
633337,87,722184536,704,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,138.39,138.39,138.39,EUR,2023/7/23 5:05
824287,56,735431256,705,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,92.95,92.95,92.95,EUR,2023/7/23 5:05
153087,6,723753601,706,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.97,90.97,90.97,EUR,2023/7/23 5:05
813157,17,745016401,707,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
847539,13,721305306,708,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
849715,124,713933446,709,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,95.32,95.32,95.32,EUR,2023/7/23 5:05
46112,6,733195761,710,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,149.69,149.69,149.69,EUR,2023/7/23 5:05
963281,17,702279706,711,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,93.93,93.93,93.93,EUR,2023/7/23 5:05
725269,131,721222066,712,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,129.46,129.46,129.46,EUR,2023/7/23 5:05
868077,75,745016406,713,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,397.58,397.58,397.58,EUR,2023/7/23 5:05
515010,71,744146866,714,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,94.73,94.73,94.73,EUR,2023/7/23 5:05
297534,132,744146806,715,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,94.73,94.73,94.73,EUR,2023/7/23 5:05
710825,121,713896156,716,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,88.41,88.41,88.41,EUR,2023/7/23 5:05
76626,118,713979436,717,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,90.11,90.11,90.11,EUR,2023/7/23 5:05
702370,110,735429946,718,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,115.11,115.11,115.11,EUR,2023/7/23 5:05
530733,34,726588581,719,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,115.11,115.11,115.11,EUR,2023/7/23 5:05
763599,99,744148701,720,Madrid,2,2023/7/25,10:00,2023/7/27,10:00,123.95,123.95,123.95,EUR,2023/7/23 5:05
