reservation_id,user_id,flight_id,flight_time,route,flight_duration
432319,39,151126,2023-03-19 22:44:00,ICNSYD,8.58
106720,46,244340,2023-04-21 11:52:43,ICNSYD,8.58
755753,126,185904,2023-03-17 14:09:25,ICNSYD,8.58
469463,60,22762,2022-08-07 09:52:20,ICNSYD,8.58
429601,5,97512,2023-05-29 21:45:25,ICNSYD,8.58
818200,83,456349,2023-07-12 13:24:59,ICNSYD,8.58
419035,81,988533,2023-02-14 10:03:36,ICNSYD,8.58
455194,132,841017,2023-03-17 14:24:53,ICNSYD,8.58
602144,80,96421,2023-04-17 00:05:25,ICNSYD,8.58
556396,119,290585,2023-02-27 08:17:49,ICNSYD,8.58
209453,135,963681,2022-11-12 15:47:21,ICNSYD,8.58
170967,47,169015,2023-02-17 18:04:23,ICNSYD,8.58
225105,80,544882,2023-05-26 12:13:34,ICNSYD,8.58
107326,15,760045,2023-03-09 14:07:27,ICNSYD,8.58
265854,56,926861,2023-01-18 19:39:53,ICNSYD,8.58
814271,29,185858,2023-02-17 12:29:22,ICNSYD,8.58
917426,136,96219,2023-05-21 11:48:10,ICNSYD,8.58
553190,25,619620,2023-04-21 22:48:36,ICNSYD,8.58
804410,40,131306,2023-06-04 11:12:22,ICNSYD,8.58
229605,90,326430,2023-06-30 08:17:46,ICNSYD,8.58
318378,100,332525,2023-04-24 11:53:08,ICNSYD,8.58
969590,49,581437,2023-04-12 06:48:21,ICNSYD,8.58
95543,64,865644,2022-08-16 17:15:10,ICNSYD,8.58
624930,50,504305,2023-04-25 10:53:37,ICNSYD,8.58
866473,88,925055,2023-07-22 19:12:14,ICNSYD,8.58
479836,45,817340,2023-05-12 09:24:35,ICNSYD,8.58
635852,121,432149,2023-07-28 16:49:59,ICNSYD,8.58
921128,68,736419,2023-03-01 15:00:46,ICNSYD,8.58
823238,3,916937,2023-03-05 15:59:52,ICNSYD,8.58
529363,39,329938,2022-09-07 12:45:37,ICNSYD,8.58
684708,125,909205,2022-10-08 02:24:22,ICNSYD,8.58
232032,67,391366,2023-05-03 21:55:49,ICNSYD,8.58
865980,8,447517,2023-07-07 09:59:28,ICNSYD,8.58
879195,137,855146,2023-06-18 18:31:26,ICNSYD,8.58
49376,86,637267,2023-07-18 13:45:39,ICNSYD,8.58
569249,78,809439,2023-03-20 17:01:31,ICNSYD,8.58
101856,29,312482,2022-12-08 13:06:26,ICNSYD,8.58
182039,9,393639,2022-09-24 18:14:49,ICNSYD,8.58
18700,32,195973,2022-12-11 04:06:23,ICNSYD,8.58
867050,86,642451,2023-05-25 06:32:28,ICNSYD,8.58
902887,58,448914,2022-08-30 20:45:33,ICNSYD,8.58
191595,87,850342,2023-02-03 00:14:15,ICNSYD,8.58
385070,20,189625,2023-01-10 01:30:10,ICNSYD,8.58
215101,64,580161,2023-07-07 22:46:55,ICNSYD,8.58
65925,23,750040,2023-07-14 17:48:52,ICNSYD,8.58
722457,137,41193,2022-11-13 08:28:37,ICNSYD,8.58
543286,112,816500,2023-08-03 08:38:41,ICNSYD,8.58
965439,114,383003,2023-02-18 02:35:15,ICNSYD,8.58
264179,23,310717,2023-02-07 12:52:33,ICNSYD,8.58
717017,32,801068,2022-11-10 20:11:39,ICNSYD,8.58
137280,122,198378,2022-08-14 09:13:43,ICNSYD,8.58
763157,9,981000,2023-06-16 05:02:54,ICNSYD,8.58
954547,29,74451,2023-05-13 06:06:43,ICNSYD,8.58
213463,16,281524,2022-10-28 19:55:04,ICNSYD,8.58
406187,33,220652,2023-07-03 16:23:51,ICNSYD,8.58
430034,120,554699,2023-04-06 04:51:02,ICNSYD,8.58
844564,122,440304,2023-04-12 00:36:05,ICNSYD,8.58
407486,114,304587,2023-04-09 18:51:20,ICNSYD,8.58
263732,66,170966,2022-08-11 14:29:48,ICNSYD,8.58
388750,28,748599,2022-12-25 09:55:04,ICNSYD,8.58
407380,77,55049,2022-11-24 04:19:04,ICNSYD,8.58
585940,57,146501,2023-07-23 00:52:44,ICNSYD,8.58
228670,122,411281,2023-01-23 23:30:51,ICNSYD,8.58
882947,23,875657,2022-10-28 14:45:14,ICNSYD,8.58
267001,98,402109,2023-04-14 21:43:51,ICNSYD,8.58
177797,110,591605,2023-01-17 07:47:06,ICNSYD,8.58
181440,31,879634,2022-10-08 12:16:42,ICNSYD,8.58
992817,81,257601,2022-10-14 19:25:11,ICNSYD,8.58
650405,33,286838,2023-06-07 10:03:12,ICNSYD,8.58
322433,113,547493,2023-06-15 20:01:56,ICNSYD,8.58
133331,7,217280,2023-01-02 12:32:53,ICNSYD,8.58
222960,127,571494,2023-02-24 07:08:10,ICNSYD,8.58
82730,91,689979,2023-05-06 02:57:44,ICNSYD,8.58
104502,104,832064,2023-06-08 23:57:59,ICNSYD,8.58
592186,128,624563,2022-08-17 09:38:40,ICNSYD,8.58
239092,129,699758,2023-07-08 17:49:07,ICNSYD,8.58
139789,92,870912,2023-02-05 10:24:57,ICNSYD,8.58
560786,54,893353,2023-03-03 20:23:23,ICNSYD,8.58
877674,37,383167,2023-06-14 02:12:00,ICNSYD,8.58
505401,76,170772,2022-10-20 00:11:57,ICNSYD,8.58
173271,42,301133,2022-08-31 04:22:02,ICNSYD,8.58
362222,28,56857,2023-06-30 16:15:33,ICNSYD,8.58
227919,36,780362,2022-11-08 01:36:15,ICNSYD,8.58
756826,51,724897,2023-05-16 12:15:37,ICNSYD,8.58
519573,39,802,2023-07-25 15:11:09,ICNSYD,8.58
954331,8,508596,2022-08-12 04:22:44,ICNSYD,8.58
475583,6,621327,2022-08-12 03:43:50,ICNSYD,8.58
215802,3,166862,2022-08-22 02:22:22,ICNSYD,8.58
39760,133,30559,2023-05-02 06:31:03,ICNSYD,8.58
904366,67,39899,2023-06-08 04:40:56,ICNSYD,8.58
416501,108,652865,2023-02-07 05:38:06,ICNSYD,8.58
711963,6,64567,2023-07-24 21:48:44,ICNSYD,8.58
819708,96,768368,2023-01-03 11:38:10,ICNSYD,8.58
408217,29,554471,2022-08-18 00:19:50,ICNSYD,8.58
761530,77,470196,2022-09-23 22:24:28,ICNSYD,8.58
521433,48,94528,2022-11-10 16:58:38,ICNSYD,8.58
734134,95,983078,2023-01-16 16:48:49,ICNSYD,8.58
782726,90,525095,2022-11-05 16:01:14,ICNSYD,8.58
920519,9,251581,2023-06-15 10:01:57,ICNSYD,8.58
645107,19,153359,2023-05-30 15:34:37,ICNSYD,8.58
54917,61,389312,2023-07-27 14:48:11,ICNSYD,8.58
158929,41,77046,2022-10-25 12:18:23,ICNSYD,8.58
4024,61,692573,2022-12-16 06:41:25,ICNSYD,8.58
369316,41,544401,2023-06-06 19:58:57,ICNSYD,8.58
329961,10,580180,2023-04-20 02:21:07,ICNSYD,8.58
489112,116,323816,2022-11-17 19:43:17,ICNSYD,8.58
362271,69,23766,2022-09-13 01:59:39,ICNSYD,8.58
641171,122,670747,2023-05-21 07:26:34,ICNSYD,8.58
258539,17,739821,2023-02-12 13:56:52,ICNSYD,8.58
711123,30,869178,2023-01-02 06:47:48,ICNSYD,8.58
312657,67,782758,2023-06-02 05:13:51,ICNSYD,8.58
785378,96,519055,2023-02-14 01:13:06,ICNSYD,8.58
587492,77,268754,2023-04-22 11:41:16,ICNSYD,8.58
623457,135,931779,2023-04-14 09:35:27,ICNSYD,8.58
788823,2,154672,2022-10-21 12:41:50,ICNSYD,8.58
629597,29,597724,2023-03-19 14:50:44,ICNSYD,8.58
487385,63,901843,2022-09-18 10:52:45,ICNSYD,8.58
721150,124,214520,2023-02-23 12:19:25,ICNSYD,8.58
546390,17,367427,2022-09-04 22:33:32,ICNSYD,8.58
279355,53,783729,2023-04-17 17:35:02,ICNSYD,8.58
91698,88,559203,2023-02-15 07:10:55,ICNSYD,8.58
476156,89,865501,2022-10-28 23:57:31,ICNSYD,8.58
323541,79,478442,2022-08-09 18:38:41,ICNSYD,8.58
211566,108,31605,2023-07-06 04:32:32,ICNSYD,8.58
720112,72,467656,2022-12-05 18:15:34,ICNSYD,8.58
976123,28,335898,2022-10-06 05:47:24,ICNSYD,8.58
719080,125,47553,2022-09-28 15:25:21,ICNSYD,8.58
777789,18,36653,2022-12-22 09:19:29,ICNSYD,8.58
153799,73,824141,2023-07-15 23:02:32,ICNSYD,8.58
436857,46,415005,2022-11-17 17:49:27,ICNSYD,8.58
733392,102,709471,2023-07-18 12:15:18,ICNSYD,8.58
646066,51,597687,2023-07-21 18:22:58,ICNSYD,8.58
686591,14,219874,2023-06-06 14:09:19,ICNSYD,8.58
412509,42,638798,2023-06-07 21:40:04,ICNTRZ,6.62
38309,12,261451,2023-07-08 06:31:13,ICNTRZ,6.62
790819,108,363140,2023-02-15 14:55:58,ICNTRZ,6.62
329351,137,548099,2022-08-23 12:56:13,ICNTRZ,6.62
639592,68,907058,2023-01-06 05:01:32,ICNTRZ,6.62
591183,14,853648,2022-09-21 06:18:48,ICNTRZ,6.62
615317,84,958303,2022-10-17 07:11:17,ICNTRZ,6.62
992120,96,325263,2023-05-02 21:40:35,ICNTRZ,6.62
536831,39,155498,2023-03-19 07:47:00,ICNTRZ,6.62
179430,64,670224,2023-01-03 01:45:54,ICNTRZ,6.62
287212,132,256187,2023-04-04 05:31:36,ICNTRZ,6.62
938876,122,540530,2023-04-29 09:34:02,ICNTRZ,6.62
567786,53,677341,2023-01-31 14:36:30,ICNTRZ,6.62
192186,11,876816,2022-11-24 04:48:32,ICNTRZ,6.62
773980,128,572657,2022-10-24 01:27:25,ICNTRZ,6.62
362682,88,763529,2023-04-08 08:14:12,ICNTRZ,6.62
595855,30,429720,2023-04-02 13:23:36,ICNTRZ,6.62
52272,6,657961,2023-07-03 14:35:31,ICNTRZ,6.62
234419,68,429588,2022-11-18 22:51:49,ICNTRZ,6.62
892106,12,94777,2022-09-21 23:34:04,ICNTRZ,6.62
328663,27,669879,2022-09-18 17:55:57,ICNTRZ,6.62
8724,54,192561,2022-12-16 22:46:45,ICNTRZ,6.62
859148,119,507965,2022-09-05 09:45:52,ICNTRZ,6.62
3575,10,281180,2023-07-01 08:55:01,ICNTRZ,6.62
765763,128,708377,2023-03-10 11:52:36,ICNTRZ,6.62
498047,128,598917,2023-01-13 01:17:57,ICNVTZ,6.62
55275,33,227097,2023-04-23 02:38:25,ICNVTZ,6.62
870593,115,166594,2023-04-28 17:35:15,ICNVTZ,6.62
898039,119,472843,2022-08-30 06:08:14,ICNVTZ,6.62
507561,28,814261,2023-01-20 15:21:17,ICNVTZ,6.62
324657,135,108421,2023-05-16 21:05:08,ICNVTZ,6.62
13937,134,514463,2022-12-24 11:28:12,ICNVTZ,6.62
864698,82,968262,2023-02-22 22:32:15,ICNVTZ,6.62
356581,51,819504,2022-10-01 06:42:05,ICNVTZ,6.62
188237,79,497659,2023-05-10 16:06:03,ICNVTZ,6.62
57306,14,306462,2023-05-29 23:32:27,IKAKCH,8.15
7752,84,403112,2022-12-17 04:38:00,IKAKIX,8.15
387683,7,167348,2023-07-09 22:18:31,IKAKIX,8.15
514659,32,82551,2022-09-16 00:10:22,IKAKIX,8.15
533728,78,166817,2022-11-13 22:12:29,IKALOP,8.15
919208,43,35582,2023-07-19 05:11:53,IKAMEL,8.83
644434,47,452635,2023-07-14 01:19:27,IKAMEL,8.83
789235,108,183640,2022-12-29 07:01:47,IKAMEL,8.83
851949,134,16078,2022-09-03 21:22:53,IKAMEL,8.83
321251,37,834295,2023-02-07 05:50:55,IKAMEL,8.83
54319,120,886539,2022-11-28 21:33:58,IKAMEL,8.83
896919,117,597546,2023-04-06 20:23:43,IKAMEL,8.83
720087,95,489221,2023-07-05 08:00:05,IKAMEL,8.83
657709,50,812554,2023-05-23 00:23:48,IKAMEL,8.83
622113,39,395997,2022-08-09 11:08:28,IKAMEL,8.83
256349,85,114847,2022-11-25 09:18:22,IKAMEL,8.83
938632,121,400557,2022-12-10 08:12:12,IKAMEL,8.83
631922,109,758090,2022-11-25 19:55:51,IKAMEL,8.83
267794,88,429645,2023-04-02 11:44:29,IKAMEL,8.83
942878,36,956603,2023-06-30 12:06:20,IKAMEL,8.83
774121,33,595356,2022-09-15 13:20:12,IKAMEL,8.83
367224,78,995557,2022-10-06 04:21:03,IKAMEL,8.83
312874,94,411484,2023-01-11 21:25:10,IKAMEL,8.83
765451,29,407843,2023-06-02 14:15:48,IKAMEL,8.83
895434,63,762457,2023-03-06 03:12:46,IKAMEL,8.83
400315,77,836660,2022-12-24 06:52:59,IKAMEL,8.83
236817,118,746262,2023-07-25 05:57:29,IKAMEL,8.83
231908,18,623255,2023-05-24 13:31:16,IKAMEL,8.83
975557,122,319219,2022-09-06 03:15:24,IKAMEL,8.83
729259,72,835331,2023-01-09 06:18:05,IKAMEL,8.83
113428,134,771709,2023-01-25 13:36:35,IKAMEL,8.83
458144,43,54845,2023-07-06 10:43:57,IKAMEL,8.83
993661,30,486792,2023-01-31 02:30:35,IKAMEL,8.83
799132,94,814273,2023-06-01 12:20:47,IKAMEL,8.83
611010,60,27320,2022-10-21 05:10:20,IKAMEL,8.83
385243,6,86461,2023-07-06 07:31:35,IKAMEL,8.83
24504,51,257793,2023-07-10 13:48:34,IKAMEL,8.83
60161,117,988250,2023-03-28 15:40:26,IKAMEL,8.83
162232,129,222340,2022-08-26 11:43:32,IKAMEL,8.83
288791,114,278536,2023-02-11 07:11:33,IKAMEL,8.83
53156,64,408619,2023-01-13 10:48:55,IKAMEL,8.83
999406,125,575929,2023-07-26 20:39:11,IKAMEL,8.83
486832,110,996872,2022-11-15 08:07:49,IKAMEL,8.83
413618,1,149734,2022-10-14 21:19:11,IKAMEL,8.83
449416,95,826275,2023-03-10 11:57:53,IKAMEL,8.83
246249,131,364839,2023-03-16 09:15:11,IKAMEL,8.83
184610,81,785560,2023-02-13 17:11:40,IKAMEL,8.83
446969,23,362945,2022-08-19 12:24:36,IKAMEL,8.83
462007,98,425461,2022-09-13 07:25:46,IKAMEL,8.83
707016,8,789582,2022-11-11 12:07:18,IKAMEL,8.83
783519,3,637323,2022-11-22 20:20:22,IKAMEL,8.83
177221,45,665815,2022-09-08 04:16:26,IKAMEL,8.83
155057,25,601187,2022-08-26 18:32:44,IKAMEL,8.83
295452,111,860442,2023-03-04 09:52:51,IKAMEL,8.83
985860,32,302909,2022-09-03 10:25:46,IKAMEL,8.83
860925,69,904153,2022-09-16 23:46:15,IKAMEL,8.83
194275,102,780859,2022-08-22 03:42:30,IKAMEL,8.83
737779,44,764308,2022-08-21 19:32:59,IKAMEL,8.83
777640,78,358053,2023-01-28 14:20:47,IKAMEL,8.83
586675,74,159385,2023-06-07 10:03:37,IKAMEL,8.83
535101,104,979224,2023-01-04 12:25:01,IKAMEL,8.83
466300,95,777556,2023-04-21 08:59:09,IKAMEL,8.83
704965,9,181123,2022-12-27 17:35:39,IKAMEL,8.83
652790,87,445948,2023-04-24 18:28:58,IKAMEL,8.83
757809,107,346507,2022-12-15 00:22:12,IKAMEL,8.83
741353,94,969639,2023-01-28 10:19:33,IKAMEL,8.83
42148,49,838148,2022-09-24 23:50:12,IKAMEL,8.83
659843,132,399894,2023-07-02 22:45:50,IKAMEL,8.83
269851,136,939156,2023-07-17 05:24:24,IKAMEL,8.83
117601,83,842693,2023-01-18 06:51:42,IKAMEL,8.83
858645,46,824873,2022-08-08 18:24:28,IKAMEL,8.83
583746,80,598018,2022-09-04 08:13:51,IKAMFM,8.15
245948,16,251436,2023-01-13 13:54:57,IKAMNL,8.15
409445,58,476237,2023-05-16 03:19:03,IKAMNL,8.15
474282,20,835184,2023-05-13 12:38:07,IKAMNL,8.15
629482,37,612804,2023-06-19 12:32:41,IKAMNL,8.15
156975,50,478919,2023-05-28 05:36:10,IKAMNL,8.15
682078,114,124702,2022-10-09 16:46:27,IKAMNL,8.15
730950,109,584137,2022-11-01 16:36:42,IKAMNL,8.15
279293,10,206560,2022-10-27 13:09:52,IKAMNL,8.15
258349,16,869893,2023-03-13 02:31:47,IKAMNL,8.15
47530,26,40859,2022-10-30 11:35:23,IKAMNL,8.15
787702,113,500517,2022-09-14 05:44:17,IKAMNL,8.15
187344,86,972269,2022-08-14 09:34:39,IKAMNL,8.15
614067,38,334788,2022-11-27 01:40:07,IKAMNL,8.15
487351,122,534101,2023-05-27 18:55:23,IKAMNL,8.15
664953,97,678690,2023-05-07 18:39:48,IKAMNL,8.15
24997,12,560982,2023-06-12 14:08:35,IKAMNL,8.15
89954,38,94651,2023-06-19 01:59:19,IKAOOL,8.83
29813,16,987182,2022-12-14 07:05:40,IKAOOL,8.83
261134,84,986283,2023-03-10 23:16:04,IKAOOL,8.83
20369,40,684811,2022-12-28 16:40:28,IKAOOL,8.83
275513,77,481466,2023-05-24 19:16:12,IKAOOL,8.83
264678,48,828329,2022-11-23 22:08:49,IKAOOL,8.83
993965,123,298426,2022-08-07 09:11:35,IKAOOL,8.83
926534,47,148516,2022-12-25 13:54:05,IKAOOL,8.83
294983,105,898926,2022-12-13 23:16:47,IKAOOL,8.83
257778,91,937785,2023-03-08 17:13:04,IKAOOL,8.83
982918,8,778543,2022-12-22 09:56:35,IKAOOL,8.83
357050,102,194216,2022-09-25 10:30:34,IKAOOL,8.83
123887,130,426481,2023-07-29 06:05:50,IKAOOL,8.83
370550,8,573712,2023-04-04 17:39:00,IKAOOL,8.83
979908,43,372054,2022-10-08 03:01:09,IKAOOL,8.83
897646,120,177282,2023-05-15 15:28:19,IKAOOL,8.83
336268,47,88301,2023-03-06 08:02:05,IKAOOL,8.83
49851,61,380537,2022-08-18 05:48:47,IKAOOL,8.83
843979,20,490649,2022-08-27 23:34:40,IKAOOL,8.83
573998,34,451365,2022-09-14 00:10:37,IKAOOL,8.83
65105,51,979753,2023-06-26 01:44:02,IKAOOL,8.83
2316,53,379157,2022-10-19 14:26:56,IKAOOL,8.83
375639,33,227305,2022-09-29 17:38:07,IKAOOL,8.83
325612,118,437701,2022-10-14 02:09:25,IKAOOL,8.83
255453,6,117352,2023-04-15 07:56:35,IKAOOL,8.83
865872,16,269846,2023-07-10 01:00:48,IKAOOL,8.83
512631,128,636411,2023-06-24 01:18:49,IKAOOL,8.83
293405,57,477033,2023-03-05 22:19:14,IKAOOL,8.83
321280,73,538245,2023-01-28 17:57:32,IKAOOL,8.83
218332,111,312293,2022-10-21 06:24:44,IKAOOL,8.83
46621,112,362639,2022-12-21 20:26:41,IKAOOL,8.83
2196,102,826085,2023-05-19 21:18:54,IKAOOL,8.83
888301,71,777551,2022-12-06 08:39:34,IKAOOL,8.83
488072,72,103719,2023-01-27 10:45:12,IKAOOL,8.83
421125,28,766712,2022-09-29 03:42:21,IKAOOL,8.83
893925,123,975602,2023-03-09 04:20:57,IKAOOL,8.83
447855,75,871224,2023-07-18 19:32:07,IKAOOL,8.83
420709,39,994049,2022-12-20 01:27:39,IKAOOL,8.83
418550,73,722338,2023-01-30 23:43:42,IKAOOL,8.83
764817,84,857498,2022-08-12 10:58:07,IKAOOL,8.83
40217,52,473511,2022-09-10 10:40:51,IKAOOL,8.83
118385,95,764273,2022-08-25 11:45:42,IKAOOL,8.83
541892,75,848686,2023-04-26 20:12:00,IKAOOL,8.83
841675,20,805823,2022-08-10 22:53:38,IKAOOL,8.83
378023,20,923967,2022-10-11 03:00:42,IKAOOL,8.83
319187,128,933551,2022-12-02 12:36:40,IKAOOL,8.83
226212,44,50849,2023-03-24 22:24:06,IKAOOL,8.83
427604,136,192394,2022-10-12 15:33:23,IKAOOL,8.83
650127,119,587017,2022-12-20 22:45:18,IKAOOL,8.83
312786,130,698079,2023-07-13 12:52:27,IKAOOL,8.83
981150,14,87169,2023-01-15 07:27:06,IKAOOL,8.83
569548,78,307112,2023-01-17 15:10:24,IKAOOL,8.83
208969,90,442093,2023-04-06 14:41:44,IKAOOL,8.83
269184,104,192342,2023-02-24 15:17:10,IKAOOL,8.83
873010,81,792961,2022-11-19 16:19:38,IKAOOL,8.83
863913,53,187115,2023-07-31 21:35:28,IKAOOL,8.83
379534,45,936174,2022-10-17 04:11:24,IKAOOL,8.83
637631,59,418289,2022-09-20 07:06:57,IKAOOL,8.83
928394,116,476335,2022-10-31 22:11:58,IKAOOL,8.83
284224,10,324531,2023-05-29 15:15:48,IKAOOL,8.83
972620,112,599319,2023-02-08 09:20:53,IKAOOL,8.83
793327,41,358298,2022-10-14 21:22:17,IKAOOL,8.83
686569,100,890966,2022-12-08 19:14:56,IKAOOL,8.83
611086,12,254621,2023-02-05 04:07:57,IKAOOL,8.83
104802,128,770616,2023-04-01 07:46:18,IKAOOL,8.83
718931,82,316962,2022-09-07 00:32:50,IKAOOL,8.83
45991,22,420271,2023-02-21 07:51:33,IKAOOL,8.83
419336,67,355698,2022-10-09 06:13:14,IKAOOL,8.83
108361,52,981765,2023-04-14 12:44:16,IKAOOL,8.83
879889,122,194565,2022-11-03 14:54:27,IKAOOL,8.83
156640,106,704863,2023-06-26 11:03:42,IKAOOL,8.83
276061,51,19891,2022-08-09 15:45:53,IKAOOL,8.83
334668,48,625784,2023-05-22 20:24:03,IKAPEK,8.15
852870,40,388886,2023-04-13 08:51:34,IKAPEK,8.15
432536,71,681375,2023-06-26 21:02:50,IKAPEN,8.15
306132,58,654987,2023-02-25 07:41:43,IKAPEN,8.15
238352,76,908105,2022-11-06 06:39:18,IKAPEN,8.15
205601,134,266156,2022-12-09 04:26:07,IKAPEN,8.15
173906,21,808897,2022-10-02 04:53:12,IKAPER,8.15
332357,118,517794,2023-05-29 13:14:06,IKAPER,8.15
975188,63,937115,2023-06-12 19:55:16,IKAPER,8.15
364729,129,781975,2022-12-28 23:53:33,IKAPER,8.15
637215,59,795133,2022-11-26 16:11:19,IKAPER,8.15
661541,68,863237,2023-06-29 23:26:26,IKAPER,8.15
874348,44,250190,2022-09-01 10:50:49,IKAPER,8.15
910167,48,2586,2022-11-12 07:38:28,IKAPER,8.15
483085,5,41279,2023-01-06 15:36:49,IKAPER,8.15
170483,82,703558,2023-06-25 06:13:04,IKAPER,8.15
98196,130,619894,2023-03-16 13:17:54,IKAPER,8.15
314985,108,321714,2022-08-20 21:51:07,IKAPER,8.15
774254,71,204020,2022-12-12 08:53:18,IKAPER,8.15
429705,92,658502,2022-11-16 19:41:22,IKAPER,8.15
683591,133,393147,2022-08-21 18:05:17,IKAPER,8.15
999419,42,360872,2023-06-15 09:11:55,IKAPER,8.15
492749,20,198129,2023-05-07 23:09:10,IKAPER,8.15
476404,79,324959,2023-06-13 14:26:59,IKAPER,8.15
696799,30,57125,2023-03-09 23:45:43,IKAPER,8.15
468588,10,681862,2023-01-09 05:21:32,IKAPER,8.15
543215,35,930032,2022-10-10 00:06:58,IKAPER,8.15
247631,25,982005,2023-06-01 09:49:33,IKAPER,8.15
128778,100,609089,2022-09-28 03:49:41,IKAPER,8.15
219259,85,4666,2023-05-07 01:41:02,IKAPER,8.15
967813,73,96249,2023-06-22 20:21:59,IKAPER,8.15
893692,68,431236,2022-10-21 02:52:58,IKAPER,8.15
489803,61,310211,2023-07-20 09:47:19,IKAPER,8.15
649839,48,427229,2023-07-29 20:33:32,IKAPER,8.15
302499,102,498563,2022-10-18 22:10:20,IKAPER,8.15
933879,14,760879,2023-07-29 15:07:49,IKAPER,8.15
891619,42,740587,2023-01-07 17:06:07,IKAPER,8.15
83982,4,962945,2023-04-30 12:26:17,IKAPER,8.15
252576,71,466974,2023-03-10 07:37:56,IKAPER,8.15
182650,129,767272,2023-05-06 07:11:11,IKAPER,8.15
282631,65,972996,2022-08-14 21:36:34,IKAPER,8.15
922147,94,484808,2023-05-24 01:32:14,IKAPER,8.15
361278,20,328630,2022-09-23 01:41:36,IKAPER,8.15
913328,51,898122,2022-09-10 09:39:58,IKAPER,8.15
176051,108,782063,2023-04-11 16:53:32,IKAPER,8.15
338063,37,845518,2023-03-31 07:38:32,IKAPER,8.15
536903,99,541580,2023-02-01 22:45:33,IKAPER,8.15
936928,96,370321,2022-11-22 19:29:30,IKAPER,8.15
544123,107,815218,2023-06-03 19:27:59,IKAPER,8.15
846810,40,911421,2022-09-13 00:40:58,IKAPER,8.15
909317,24,429588,2023-02-11 15:52:16,IKAPER,8.15
761630,124,609850,2023-06-29 16:49:54,IKAPER,8.15
869935,94,725944,2022-08-13 11:47:21,IKAPER,8.15
113586,132,891075,2022-11-28 22:45:59,IKAPER,8.15
124460,89,398596,2023-07-22 19:22:58,IKAPER,8.15
354620,81,320723,2023-05-11 02:35:34,IKAPER,8.15
555757,10,51301,2023-04-02 09:06:52,IKAPER,8.15
765371,104,535490,2023-03-15 12:35:06,IKAPER,8.15
819631,46,611699,2022-09-16 00:51:41,IKAPER,8.15
354831,61,672397,2023-05-16 12:04:10,IKAPER,8.15
961448,50,597232,2022-12-23 00:19:52,IKAPER,8.15
305690,91,492212,2022-08-22 09:14:21,IKAPER,8.15
930565,9,95854,2022-10-07 22:49:09,IKAPER,8.15
61416,114,902297,2023-03-18 12:17:40,IKAPER,8.15
349916,132,181558,2022-12-02 14:26:01,IKAPER,8.15
525553,107,377484,2022-12-16 19:58:39,IKAPER,8.15
114099,125,471582,2023-06-27 23:47:05,IKAPER,8.15
449240,56,388831,2023-06-03 02:47:46,IKAPER,8.15
997714,135,362301,2022-11-18 03:08:34,IKAPER,8.15
785714,94,384492,2022-09-09 07:28:30,IKAPER,8.15
792055,40,976128,2022-09-28 02:52:55,IKAPER,8.15
171913,94,242945,2023-04-27 03:02:30,IKAPER,8.15
518661,103,604289,2023-07-29 09:49:22,IKAPER,8.15
42224,29,794796,2023-05-03 10:11:28,IKAPER,8.15
966724,128,489032,2023-06-28 03:11:35,IKAPUS,8.15
354826,78,602281,2022-12-09 03:19:14,IKAPUS,8.15
72011,4,55798,2023-05-24 14:05:05,IKAPUS,8.15
403164,17,472565,2022-09-01 18:39:56,IKAPVG,8.15
602449,117,245822,2023-01-22 05:22:57,IKAPVG,8.15
980736,19,371660,2023-04-03 06:51:27,IKASGN,8.15
176834,49,690037,2023-04-19 23:28:02,IKASGN,8.15
766594,128,877491,2023-05-11 14:34:11,IKASIN,8.15
370823,56,711372,2023-02-17 01:55:30,IKASIN,8.15
914698,5,152187,2023-05-15 01:50:12,IKASIN,8.15
32128,8,53537,2023-07-21 01:40:09,IKASIN,8.15
336760,26,202991,2022-09-11 00:23:00,IKASIN,8.15
896075,16,606295,2023-06-05 18:32:31,IKASIN,8.15
719439,135,330838,2023-01-28 19:00:50,IKASIN,8.15
19740,107,963417,2023-06-21 10:57:41,IKASIN,8.15
685248,55,831573,2023-05-18 22:47:49,IKASIN,8.15
654226,73,136568,2022-11-26 06:53:53,IKASIN,8.15
904061,20,76079,2023-03-17 11:14:15,IKASIN,8.15
125568,4,579980,2023-03-05 03:57:20,IKASIN,8.15
870835,128,733371,2023-04-27 00:36:22,IKASIN,8.15
629145,12,570584,2023-01-08 08:32:47,IKASIN,8.15
216348,46,117625,2022-11-30 20:38:32,IKASIN,8.15
850774,112,266270,2023-02-03 05:57:14,IKASIN,8.15
410264,15,160801,2023-04-07 02:34:42,IKASUB,8.15
429651,133,843844,2023-07-30 13:52:36,IKASUB,8.15
888307,99,190666,2022-08-21 16:13:56,IKASUB,8.15
348227,124,598598,2023-05-13 01:07:32,IKASYD,8.58
514796,30,203273,2023-05-25 12:11:43,IKASYD,8.58
457011,95,779351,2023-02-09 17:00:49,IKASYD,8.58
223492,36,314301,2023-03-31 03:27:57,IKASYD,8.58
325255,62,432203,2023-07-25 22:06:01,IKASYD,8.58
912312,98,663460,2022-11-14 19:26:32,IKASYD,8.58
746655,11,270475,2023-05-05 14:36:49,IKASYD,8.58
752505,42,5001,2022-12-05 20:43:01,IKASYD,8.58
235199,90,539128,2023-02-26 12:31:25,IKASYD,8.58
721286,49,377210,2023-03-12 04:36:40,IKASYD,8.58
